"name","value","taxonomy","code1","code2"
"LIC. EN GRAFOSCOPIA","208","pisa_profesion",NULL,NULL
"LIC. EN HISTORIA","209","pisa_profesion",NULL,NULL
"LIC. EN HOTELERIA","210","pisa_profesion",NULL,NULL
"LIC. EN IDIOMAS","211","pisa_profesion",NULL,NULL
"LIC. EN INFORMACION","212","pisa_profesion",NULL,NULL
"LIC. EN INFORMATICA","213","pisa_profesion",NULL,NULL
"LIC. EN INGLES","214","pisa_profesion",NULL,NULL
"LIC. EN JURIDICO","215","pisa_profesion",NULL,NULL
"LIC. EN LENGUA Y LITERATURA","216","pisa_profesion",NULL,NULL
"LIC. EN LENGUAS EXTRANJERAS","217","pisa_profesion",NULL,NULL
"LIC. EN LENGUAS MODERNAS","218","pisa_profesion",NULL,NULL
"LIC. EN LETRAS HISPANICAS","219","pisa_profesion",NULL,NULL
"LIC. EN LETRAS LATINOAMERICANA","220","pisa_profesion",NULL,NULL
"LIC. EN MANTENIMIENTO INDUSTRIAL","221","pisa_profesion",NULL,NULL
"LIC. EN MATEMATICAS","222","pisa_profesion",NULL,NULL
"LIC. EN MEDIOS MASIVOS DE COMUNICACIÃ“N","223","pisa_profesion",NULL,NULL
"LIC. EN MERCADOCTENIA","224","pisa_profesion",NULL,NULL
"LIC. EN MUSICA","225","pisa_profesion",NULL,NULL
"LIC. EN NEGOCIOS INTERNACIONALES","226","pisa_profesion",NULL,NULL
"LIC. EN NUTRICION","227","pisa_profesion",NULL,NULL
"LIC. EN OPERACIONES AERONAUTICAS","228","pisa_profesion",NULL,NULL
"LIC. EN OPTOMETRIA","229","pisa_profesion",NULL,NULL
"LIC. EN PEDAGOGIA","230","pisa_profesion",NULL,NULL
"LIC. EN PERIODISMO","231","pisa_profesion",NULL,NULL
"LIC. EN PLANEACION","232","pisa_profesion",NULL,NULL
"LIC. EN PODOLOGIA","233","pisa_profesion",NULL,NULL
"LIC. EN PROBLEMAS DE APRENDIZAJE","234","pisa_profesion",NULL,NULL
"LIC. EN PRODUCCION ESCENICA","235","pisa_profesion",NULL,NULL
"LIC. EN PSICOLOGIA","236","pisa_profesion",NULL,NULL
"LIC. EN PSICOLOGIA CLINICA","237","pisa_profesion",NULL,NULL
"LIC. EN PSICOLOGIA EDUCATIVA","238","pisa_profesion",NULL,NULL
"LIC. EN PSICOPEDAGOGIA","239","pisa_profesion",NULL,NULL
"LIC. EN PUBLICIDAD","240","pisa_profesion",NULL,NULL
"LIC. EN QUIMICA","241","pisa_profesion",NULL,NULL
"LIC. EN RECURSOS HUMANOS","242","pisa_profesion",NULL,NULL
"LIC. EN RELACIONES COMERCIALES","243","pisa_profesion",NULL,NULL
"LIC. EN RELACIONES HUMANAS","244","pisa_profesion",NULL,NULL
"LIC. EN RELACIONES INDUSTRIALES","245","pisa_profesion",NULL,NULL
"LIC. EN RELACIONES INTERNACIONALES","246","pisa_profesion",NULL,NULL
"LIC. EN RELACIONES PUBLICAS","247","pisa_profesion",NULL,NULL
"LIC. EN RESTAURACION DE BIENES","248","pisa_profesion",NULL,NULL
"LIC. EN SALUD PUBLICA","249","pisa_profesion",NULL,NULL
"LIC. EN SISTEMAS COMPUTACIONALES","250","pisa_profesion",NULL,NULL
"LIC. EN SOCIOLOGIA","251","pisa_profesion",NULL,NULL
"LIC. EN TECNOLOGIA","252","pisa_profesion",NULL,NULL
"LIC. EN TECNOLOGIA AMBIENTAL","253","pisa_profesion",NULL,NULL
"LIC. EN TRABAJO SOCIAL","254","pisa_profesion",NULL,NULL
"LIC. EN TURISMO","255","pisa_profesion",NULL,NULL
"LIC. EN URBANISMO","256","pisa_profesion",NULL,NULL
"LICENCIATURA","257","pisa_profesion",NULL,NULL
"LOCUTOR","258","pisa_profesion",NULL,NULL
"MAESTRIA EN EDUCACION","259","pisa_profesion",NULL,NULL
"MAESTRIA EN FINANZAS Y NEGOCIO","260","pisa_profesion",NULL,NULL
"MAESTRO DE CULTURA DE BELLEZA","261","pisa_profesion",NULL,NULL
"MANEJO FORESTAL","262","pisa_profesion",NULL,NULL
"MEDICO","263","pisa_profesion",NULL,NULL
"MEDICO ACUPUNTURISTA","264","pisa_profesion",NULL,NULL
"MEDICO ANATOMAPATOLOGO","265","pisa_profesion",NULL,NULL
"MEDICO ANESTESIOLOGO","266","pisa_profesion",NULL,NULL
"MEDICO ANGIOLOGO","267","pisa_profesion",NULL,NULL
"MEDICO CIRUJANO","268","pisa_profesion",NULL,NULL
"MEDICO CIRUJANO DENTISTA","269","pisa_profesion",NULL,NULL
"MEDICO CIRUJANO OFTALMOLOGO","270","pisa_profesion",NULL,NULL
