"name","value","taxonomy","code1","code2"
"Chinipas","Chinipas","enpagos_municupio",NULL,NULL
"Delicias","Delicias","enpagos_municupio",NULL,NULL
"Doctor Belisario Dominguez","Doctor Belisario Dominguez","enpagos_municupio",NULL,NULL
"Galeana","Galeana","enpagos_municupio",NULL,NULL
"Santa Isabel","Santa Isabel","enpagos_municupio",NULL,NULL
"Gomez Farias","Gomez Farias","enpagos_municupio",NULL,NULL
"Gran Morelos","Gran Morelos","enpagos_municupio",NULL,NULL
"Guachochi","Guachochi","enpagos_municupio",NULL,NULL
"Guadalupe","Guadalupe","enpagos_municupio",NULL,NULL
"Guadalupe y Calvo","Guadalupe y Calvo","enpagos_municupio",NULL,NULL
"Guazapares","Guazapares","enpagos_municupio",NULL,NULL
"Hidalgo del Parral","Hidalgo del Parral","enpagos_municupio",NULL,NULL
"Huejotitan","Huejotitan","enpagos_municupio",NULL,NULL
"Ignacio Zaragoza","Ignacio Zaragoza","enpagos_municupio",NULL,NULL
"Janos","Janos","enpagos_municupio",NULL,NULL
"Julimes","Julimes","enpagos_municupio",NULL,NULL
"Lopez","Lopez","enpagos_municupio",NULL,NULL
"Madera","Madera","enpagos_municupio",NULL,NULL
"Maguarichi","Maguarichi","enpagos_municupio",NULL,NULL
"Manuel Benavides","Manuel Benavides","enpagos_municupio",NULL,NULL
"Matachi","Matachi","enpagos_municupio",NULL,NULL
"Meoqui","Meoqui","enpagos_municupio",NULL,NULL
"Moris","Moris","enpagos_municupio",NULL,NULL
"Namiquipa","Namiquipa","enpagos_municupio",NULL,NULL
"Nonoava","Nonoava","enpagos_municupio",NULL,NULL
"Nuevo Casas Grandes","Nuevo Casas Grandes","enpagos_municupio",NULL,NULL
"Ojinaga","Ojinaga","enpagos_municupio",NULL,NULL
"Praxedis G Guerrero","Praxedis G Guerrero","enpagos_municupio",NULL,NULL
"Riva Palacio","Riva Palacio","enpagos_municupio",NULL,NULL
"Rosales","Rosales","enpagos_municupio",NULL,NULL
"Rosario","Rosario","enpagos_municupio",NULL,NULL
"San Francisco de Borja","San Francisco de Borja","enpagos_municupio",NULL,NULL
"San Francisco de Conchos","San Francisco de Conchos","enpagos_municupio",NULL,NULL
"San Francisco del Oro","San Francisco del Oro","enpagos_municupio",NULL,NULL
"Santa Barbara","Santa Barbara","enpagos_municupio",NULL,NULL
"Satevo","Satevo","enpagos_municupio",NULL,NULL
"Saucillo","Saucillo","enpagos_municupio",NULL,NULL
"Temosachi","Temosachi","enpagos_municupio",NULL,NULL
"El Tule","El Tule","enpagos_municupio",NULL,NULL
"Urique","Urique","enpagos_municupio",NULL,NULL
"Uruachi","Uruachi","enpagos_municupio",NULL,NULL
"Valle de Zaragoza","Valle de Zaragoza","enpagos_municupio",NULL,NULL
"Azcapotzalco ","Azcapotzalco ","enpagos_municupio",NULL,NULL
"Coyoacan ","Coyoacan ","enpagos_municupio",NULL,NULL
"Cuajimalpa de Morelos ","Cuajimalpa de Morelos ","enpagos_municupio",NULL,NULL
"Gustavo A Madero ","Gustavo A Madero ","enpagos_municupio",NULL,NULL
"Iztacalco ","Iztacalco ","enpagos_municupio",NULL,NULL
"Iztapalapa ","Iztapalapa ","enpagos_municupio",NULL,NULL
"Magdalena Contreras ","Magdalena Contreras ","enpagos_municupio",NULL,NULL
"Milpa Alta ","Milpa Alta ","enpagos_municupio",NULL,NULL
"Alvaro Obregon","Alvaro Obregon","enpagos_municupio",NULL,NULL
"Tlahuac ","Tlahuac ","enpagos_municupio",NULL,NULL
"Tlalpan ","Tlalpan ","enpagos_municupio",NULL,NULL
"Xochimilco ","Xochimilco ","enpagos_municupio",NULL,NULL
"Benito Juarez","Benito Juarez","enpagos_municupio",NULL,NULL
"Miguel Hidalgo ","Miguel Hidalgo ","enpagos_municupio",NULL,NULL
"Canatlan","Canatlan","enpagos_municupio",NULL,NULL
"Canelas","Canelas","enpagos_municupio",NULL,NULL
"Coneto de Comonfort","Coneto de Comonfort","enpagos_municupio",NULL,NULL
"Cuencame","Cuencame","enpagos_municupio",NULL,NULL
"Durango","Durango","enpagos_municupio",NULL,NULL
"General Simon Bolivar","General Simon Bolivar","enpagos_municupio",NULL,NULL
"Gomez Palacio","Gomez Palacio","enpagos_municupio",NULL,NULL
"Guadalupe Victoria","Guadalupe Victoria","enpagos_municupio",NULL,NULL
"Guanacevi","Guanacevi","enpagos_municupio",NULL,NULL
"Inde","Inde","enpagos_municupio",NULL,NULL
"Lerdo","Lerdo","enpagos_municupio",NULL,NULL
"Mapimi","Mapimi","enpagos_municupio",NULL,NULL
"Mezquital","Mezquital","enpagos_municupio",NULL,NULL
"Nazas","Nazas","enpagos_municupio",NULL,NULL
"Nombre de Dios","Nombre de Dios","enpagos_municupio",NULL,NULL
"El Oro","El Oro","enpagos_municupio",NULL,NULL
"Otaez","Otaez","enpagos_municupio",NULL,NULL
"Panuco de Coronado","Panuco de Coronado","enpagos_municupio",NULL,NULL
"Penon Blanco","Penon Blanco","enpagos_municupio",NULL,NULL
"Poanas","Poanas","enpagos_municupio",NULL,NULL
"Pueblo Nuevo","Pueblo Nuevo","enpagos_municupio",NULL,NULL
"Rodeo","Rodeo","enpagos_municupio",NULL,NULL
"San Bernardo","San Bernardo","enpagos_municupio",NULL,NULL
"San Dimas","San Dimas","enpagos_municupio",NULL,NULL
"San Juan de Guadalupe","San Juan de Guadalupe","enpagos_municupio",NULL,NULL
"San Juan del Rio","San Juan del Rio","enpagos_municupio",NULL,NULL
"San Luis del Cordero","San Luis del Cordero","enpagos_municupio",NULL,NULL
"San Pedro del Gallo","San Pedro del Gallo","enpagos_municupio",NULL,NULL
"Santa Clara","Santa Clara","enpagos_municupio",NULL,NULL
"Santiago Papasquiaro","Santiago Papasquiaro","enpagos_municupio",NULL,NULL
"Suchil","Suchil","enpagos_municupio",NULL,NULL
"Tamazula","Tamazula","enpagos_municupio",NULL,NULL
"Tepehuanes","Tepehuanes","enpagos_municupio",NULL,NULL
"Tlahualilo","Tlahualilo","enpagos_municupio",NULL,NULL
"Topia","Topia","enpagos_municupio",NULL,NULL
"Vicente Guerrero","Vicente Guerrero","enpagos_municupio",NULL,NULL
"Nuevo Ideal","Nuevo Ideal","enpagos_municupio",NULL,NULL
"Acambaro","Acambaro","enpagos_municupio",NULL,NULL
"San Miguel de Allende","San Miguel de Allende","enpagos_municupio",NULL,NULL
"Apaseo el Alto","Apaseo el Alto","enpagos_municupio",NULL,NULL
"Apaseo el Grande","Apaseo el Grande","enpagos_municupio",NULL,NULL
"Atarjea","Atarjea","enpagos_municupio",NULL,NULL
"Celaya","Celaya","enpagos_municupio",NULL,NULL
"Manuel Doblado","Manuel Doblado","enpagos_municupio",NULL,NULL
"Comonfort","Comonfort","enpagos_municupio",NULL,NULL
"Coroneo","Coroneo","enpagos_municupio",NULL,NULL
"Cortazar","Cortazar","enpagos_municupio",NULL,NULL
"Cueramaro","Cueramaro","enpagos_municupio",NULL,NULL
"Doctor Mora","Doctor Mora","enpagos_municupio",NULL,NULL
"Dolores Hidalgo","Dolores Hidalgo","enpagos_municupio",NULL,NULL
"Guanajuato","Guanajuato","enpagos_municupio",NULL,NULL
"Huanimaro","Huanimaro","enpagos_municupio",NULL,NULL
"Irapuato","Irapuato","enpagos_municupio",NULL,NULL
"Jaral del Progreso","Jaral del Progreso","enpagos_municupio",NULL,NULL
"Jerecuaro","Jerecuaro","enpagos_municupio",NULL,NULL
"Leon","Leon","enpagos_municupio",NULL,NULL
"Moroleon","Moroleon","enpagos_municupio",NULL,NULL
"Penjamo","Penjamo","enpagos_municupio",NULL,NULL
"Purisima del Rincon","Purisima del Rincon","enpagos_municupio",NULL,NULL
"Romita","Romita","enpagos_municupio",NULL,NULL
"Salamanca","Salamanca","enpagos_municupio",NULL,NULL
"Salvatierra","Salvatierra","enpagos_municupio",NULL,NULL
"San Diego de la Union","San Diego de la Union","enpagos_municupio",NULL,NULL
"San Felipe","San Felipe","enpagos_municupio",NULL,NULL
"San Francisco del Rincon","San Francisco del Rincon","enpagos_municupio",NULL,NULL
"San Jose Iturbide","San Jose Iturbide","enpagos_municupio",NULL,NULL
"San Luis de la Paz","San Luis de la Paz","enpagos_municupio",NULL,NULL
"Santa Catarina","Santa Catarina","enpagos_municupio",NULL,NULL
"Santa Cruz de Juventino Rosas","Santa Cruz de Juventino Rosas","enpagos_municupio",NULL,NULL
"Santiago Maravatio","Santiago Maravatio","enpagos_municupio",NULL,NULL
"Silao ","Silao ","enpagos_municupio",NULL,NULL
"Tarandacuao","Tarandacuao","enpagos_municupio",NULL,NULL
"Tarimoro","Tarimoro","enpagos_municupio",NULL,NULL
"Tierra Blanca","Tierra Blanca","enpagos_municupio",NULL,NULL
"Uriangato","Uriangato","enpagos_municupio",NULL,NULL
"Valle de Santiago","Valle de Santiago","enpagos_municupio",NULL,NULL
"Victoria","Victoria","enpagos_municupio",NULL,NULL
"Villagran","Villagran","enpagos_municupio",NULL,NULL
"Xichu","Xichu","enpagos_municupio",NULL,NULL
"Yuriria","Yuriria","enpagos_municupio",NULL,NULL
"Acapulco de Juarez","Acapulco de Juarez","enpagos_municupio",NULL,NULL
"Ahuacuotzingo","Ahuacuotzingo","enpagos_municupio",NULL,NULL
"Ajuchitlan del Progreso","Ajuchitlan del Progreso","enpagos_municupio",NULL,NULL
"Alcozauca de Guerrero","Alcozauca de Guerrero","enpagos_municupio",NULL,NULL
"Alpoyeca","Alpoyeca","enpagos_municupio",NULL,NULL
"Apaxtla","Apaxtla","enpagos_municupio",NULL,NULL
"Arcelia","Arcelia","enpagos_municupio",NULL,NULL
"Atenango del Rio","Atenango del Rio","enpagos_municupio",NULL,NULL
"Atlamajalcingo del Monte","Atlamajalcingo del Monte","enpagos_municupio",NULL,NULL
"Atlixtac","Atlixtac","enpagos_municupio",NULL,NULL
"Atoyac de Alvarez","Atoyac de Alvarez","enpagos_municupio",NULL,NULL
"Ayutla de los Libres","Ayutla de los Libres","enpagos_municupio",NULL,NULL
"AzoyU","AzoyU","enpagos_municupio",NULL,NULL
"Buenavista de Cuellar","Buenavista de Cuellar","enpagos_municupio",NULL,NULL
"Coahuayutla de Jose Maria Izazaga","Coahuayutla de Jose Maria Izazaga","enpagos_municupio",NULL,NULL
"Cocula","Cocula","enpagos_municupio",NULL,NULL
"Copala","Copala","enpagos_municupio",NULL,NULL
"Copalillo","Copalillo","enpagos_municupio",NULL,NULL
"Copanatoyac","Copanatoyac","enpagos_municupio",NULL,NULL
"Coyuca de Benitez","Coyuca de Benitez","enpagos_municupio",NULL,NULL
