"name","value","taxonomy","code1","code2"
"TIENDAS DE MASCOTAS ALIMENTO Y ACCESORIOS","5995","giros_pagaqui",NULL,NULL
"VENTA SERVICIO ACCESORIOS ALBERCAS","5996","giros_pagaqui",NULL,NULL
"DISTRIBUIDORES DE HIELO, FUEGOS ARTIFICIALES","5999","giros_pagaqui",NULL,NULL
"BANCOS DISPOSICIONES DE EFECTIVO EN VENTANILLA,,IN","6010","giros_pagaqui",NULL,NULL
"AUTOFINANCIAMIENTOS SERVICIOS FINANCIEROS,,BANCOS","6012","giros_pagaqui",NULL,NULL
"AGENTES TRANSACCIONES DE BOLSA","6211","giros_pagaqui",NULL,NULL
"ASEGURADORAS VENTAS DE SEGUROS POLIZAS","6300","giros_pagaqui",NULL,NULL
"HOTELES MOTELES CENTROS","7011","giros_pagaqui",NULL,NULL
"TIEMPO COMPARTIDO","7012","giros_pagaqui",NULL,NULL
"SERVICIOS LAVANDERIA,,SERVICIO LIMPIEZA Y LAVANDERIA","7210","giros_pagaqui",NULL,NULL
"TINTORERIAS","7216","giros_pagaqui",NULL,NULL
"LIMPIEZA TAPETES ,LIMPIEZA ALFOMBRAS","7217","giros_pagaqui",NULL,NULL
"ESTUDIOS FOTOGRAFICOS","7221","giros_pagaqui",NULL,NULL
"SALONES DE BELLEZA ,PELUQUERIAS ,ESTETICAS","7230","giros_pagaqui",NULL,NULL
"LIMPIEZA DE SOMBREROS ,REPARACION DE CALZADO Y BOL","7251","giros_pagaqui",NULL,NULL
"SERVICIOS FUNERARIOS ,CREMATORIOS,","7261","giros_pagaqui",NULL,NULL
"CONTADORES PREPARACION DE DECLARACION DE IMPUESTOS","7276","giros_pagaqui",NULL,NULL
"ASESOR FINANCIERO ,CONSEJEROS Y ASESORES PERSONALE","7277","giros_pagaqui",NULL,NULL
"ASESORIAS COMPRA/VENTA BIENES INMUEBLES","7278","giros_pagaqui",NULL,NULL
"RENTA UNIFORMES ,RENTA DISFRACES ,RENTA SMOKINGS","7296","giros_pagaqui",NULL,NULL
"SALONES MASAJES","7297","giros_pagaqui",NULL,NULL
"CLINICAS BELLEZA, CLINICA SALUD","7298","giros_pagaqui",NULL,NULL
"RENTA DEPARTAMENTOS EDIFICIO DE DEPARTAMENTOS ,OTR","7299","giros_pagaqui",NULL,NULL
"SERVICIOS PUBLICITARIOS","7311","giros_pagaqui",NULL,NULL
"FOTOGRAFIA ARTE Y ANUNCIOS COMERCIALES,,ARTES Y AN","7333","giros_pagaqui",NULL,NULL
"SERVICIO DE FOTOCOPIADO REPRODUCCIONES Y ANTEPROYE","7338","giros_pagaqui",NULL,NULL
"SERVICIOS FUMIGACION ,SERVICIOS EXTERMINIO DE PLAG","7342","giros_pagaqui",NULL,NULL
"SERVICIOS DE CONSERJERIA LIMPIEZA Y MANTENIMIENTO","7349","giros_pagaqui",NULL,NULL
"AGENCIAS DE EMPLEOS, SERVICIOS EVENTOS ESPECIALES","7361","giros_pagaqui",NULL,NULL
"SERVICIO DE PROCESAMIENTO DE DATOS, PROGRAMACION","7372","giros_pagaqui",NULL,NULL
"SERVICIOS DE CONSULTA/ENCUESTAS DE INFORMACION","7375","giros_pagaqui",NULL,NULL
"MANTENIMIENTO REPARACION DE COMPUTADORAS SERVICIOS","7379","giros_pagaqui",NULL,NULL
"SERVICIOS RELACIONES PUBLICAS ,SERVICIOS CONSULTOR","7392","giros_pagaqui",NULL,NULL
"GUARDIAS DE SEGURIDAD ,AGENCIAS DETECTIVES PRIVADO","7393","giros_pagaqui",NULL,NULL
"RENTA MUEBLES ,RENTA DE HERRAMIENTAS EQUIPO Y MUEB","7394","giros_pagaqui",NULL,NULL
"LABORATORIOS FOTOGRAFICOS- REVELADO Y RETOQUE","7395","giros_pagaqui",NULL,NULL
"OTROS SERVICIOS EMPRESARIALES NO CLASIFICADOS","7399","giros_pagaqui",NULL,NULL
"ARRENDADORAS DE AUTOS NO CLASIFICADAS","7512","giros_pagaqui",NULL,NULL
"RENTA CAMIONES,  ACCESORIOS PARA VEHICULOS","7513","giros_pagaqui",NULL,NULL
"RENTA CASAS RODANTES ,RENTA VEHICULOS RECREATIVOS","7519","giros_pagaqui",NULL,NULL
"ESTACIONAMIENTOS/PENSIONES","7523","giros_pagaqui",NULL,NULL
"TALLERES HOJALATERIA","7531","giros_pagaqui",NULL,NULL
"TALLERES VULCANIZADORAS","7534","giros_pagaqui",NULL,NULL
"TALLERES PINTURA DE AUTOS","7535","giros_pagaqui",NULL,NULL
"TALLERES MECANICOS","7538","giros_pagaqui",NULL,NULL
"SERVICIO LAVADO DE AUTOS","7542","giros_pagaqui",NULL,NULL
"SERVICIO GRUAS Y TRASLADOS","7549","giros_pagaqui",NULL,NULL
"TALLER DE REPARACION APARATOS ELECTRONICOS","7622","giros_pagaqui",NULL,NULL
"TALLER DE REPARACION AIRE ACONDICIONADO","7623","giros_pagaqui",NULL,NULL
"TALLERES DE REPARACION ELECTRICOS","7629","giros_pagaqui",NULL,NULL
"TALLER DE REPARACION RELOJES","7631","giros_pagaqui",NULL,NULL
"RETAPIZADOS ,TALLER DE REPARACION MUEBLES Y ACABAD","7641","giros_pagaqui",NULL,NULL
"TALLER SOLDADURA ELECTRICA Y AUTOGENA","7692","giros_pagaqui",NULL,NULL
"TALLERES DE REPARACION MISCELANEOS NO CLASIFICADOS","7699","giros_pagaqui",NULL,NULL
"PRODUCCION Y DISTRIBUCION DE PELICULAS Y VIDEOS","7829","giros_pagaqui",NULL,NULL
"CINES TEATROS","7832","giros_pagaqui",NULL,NULL
"RENTA DE VIDEOS","7841","giros_pagaqui",NULL,NULL
"BAILE SALONES Y  ESCUELAS DE BAILE","7911","giros_pagaqui",NULL,NULL
"TEATROS Y CINES","7922","giros_pagaqui",NULL,NULL
"BANDAS ORQUESTAS GRUPOS,DIVERSIONES NO CLASIFICADO","7929","giros_pagaqui",NULL,NULL
"BILLARRES","7932","giros_pagaqui",NULL,NULL
"BOLICHES","7933","giros_pagaqui",NULL,NULL
"CLUBES DEPORTIVOS PROFESIONALES","7941","giros_pagaqui",NULL,NULL
"EXHIBICIONES Y ATRACCIONES TURISTICAS","7991","giros_pagaqui",NULL,NULL
"CAMPOS DE GOLF PUBLICO","7992","giros_pagaqui",NULL,NULL
"VENTA DE VIDEO JUEGOS ACCESORIOS","7993","giros_pagaqui",NULL,NULL
"VIDEO JUEGOS ESTABLECIMIENTOS","7994","giros_pagaqui",NULL,NULL
"CASINOS CASAS DE JUEGO ,APUESTAS INCLUYE BILLETES","7995","giros_pagaqui",NULL,NULL
"ADIVINOS LECTURA DE CARTAS, CIRCOS, PARQUES DE DIVERSION","7996","giros_pagaqui",NULL,NULL
